"","Osmotic.stress.glucose-Glucose","X42.C.glucose-Glucose","pH6.glucose-Glucose"
"2596",0.791152551350471,0.108251381405864,0.325077828967526
"2597",0.414900923103104,0.846803410560166,0.798062280231272
"2598",0.177271559744049,0.377279955992971,0.869128192188906
"2599",0.287894497507179,0.785025691062728,0.262192023903174
"26",0.404240844195149,0.296568167933396,0.390608891401056
"260",0.101537451255502,0.145035485153596,0.0112680300718016
"2600",0.000504439225577109,0.0204094471137851,0.305770525241538
"2601",0.436323643903949,0.575483736157104,0.894632515361655
"2603",0.484799764667938,0.778804593986661,0.712209105842064
"2604",0.325662417210963,0.201342317490037,0.48208591311898
"2605",0.8951581794354,0.0860080598960632,0.641640345078004
"2606",0.892012587103532,0.792810029160069,0.902926755296323
"2607",0.981695857702966,0.580442550210895,0.852275300346306
"2608",0.783760691660832,0.929289599439967,0.122228990219418
"2609",0.0143750979425304,0.378569431912765,0.0440093622904809
"261",0.00228954162592661,0.114556669075547,0.00121754828600178
"2610",0.595829281554891,0.0416252207845031,0.716750256277601
"2611",0.0381006457541243,0.0306634401685277,0.0431495557088449
"2612",0.0801810757042876,0.0230338503554413,0.744636848021092
"2613",0.0584344047155743,0.523082402482375,0.135297677873694
"2614",0.105095262268992,0.911190047236241,0.192248689527336
"2615",0.324535222411796,0.163492644623479,0.101149738475195
"2616",0.190467624729274,0.460641205126486,0.481111372071744
"2617",0.289940627845869,1.96099343567421e-05,0.12134140297542
"2618",0.985334724866979,0.711029168652189,0.674047848857645
"2619",0.10154670143526,0.145046364154191,0.011270235764817
"262",0.337832625002118,0.685492469935834,0.245177524585463
"2620",0.00229016691039699,0.11456641373453,0.00121791927884109
"2621",0.337789334502234,0.685465782423721,0.245135231287555
"2622",0.742386271826377,0.55451182874502,0.709409584173901
"2623",0.933783561111557,0.539343805959418,0.802793561170105
"2624",0.763753612174303,0.0231761784910267,0.0874672011989208
"2625",0.790238418610298,0.128767460110375,0.901012798152067
"2626",0.911052766842526,0.134758869647709,0.420548818743308
"2627",0.00811756223712907,0.668127408655439,0.361280951898428
"2628",0.695816628112414,0.293738659591351,0.848115248821582
"2629",0.132887021553729,0.974080522979859,0.176309186109685
"263",0.742395892507616,0.554527161698771,0.709420325220263
"2630",0.197783670531854,0.180337048548972,0.555823052196889
"2631",0.856139333649099,0.248206282644811,0.502358754326797
"2632",0.0417198805709322,0.723082620205773,0.447666127137661
"2633",0.00146919185918307,0.0747211086257978,0.000287731852043555
"2634",0.258905792738666,0.388222624405144,0.795325027378045
"2635",0.161952624125276,0.954287006408593,0.667324031265329
"2636",0.207287965406213,0.0133986193829568,0.15358948084834
"2637",0.524257740866491,0.526670037494055,0.91204972718891
"2638",0.00502630868729715,0.870843611089374,0.466906278133979
"2639",0.54529120947239,0.824411742926148,0.604727891489154
"264",0.933778767555562,0.539314390631319,0.802779541870894
"2640",0.040605339263585,0.510600022938843,0.0348117405763456
"2641",0.50902406296869,0.575172433419859,0.554466471861593
"2642",0.72315361888141,0.644695832641199,0.995527968844091
"2643",0.112388386393081,0.441668377919644,0.171424693169661
"2644",0.166211210964023,0.0619845303085182,0.0793523763111464
"2645",0.400762723540723,0.0199101171406575,0.0950174510595965
"2646",0.828297981629685,0.720124860869174,0.47879966775207
"2647",0.552244120596639,0.911860494577308,0.752580690536477
"2648",0.970049962679954,0.962943095545176,0.850732051884663
"2649",0.60657875398336,0.277229809744043,0.86102010857338
"265",0.763732831690874,0.0231639031164349,0.0874388671424582
"2650",0.0501512991302883,0.439888116094445,0.0988605436796649
"2651",0.0139737735242088,0.069527918763458,0.00278977803110178
"2652",0.816815416533541,0.579377424590846,0.363511041438999
"2653",0.659002949668349,0.649939683378139,0.851712489894883
"2654",0.723248585095854,0.690809100285186,0.296222356973616
"2655",0.945102725563305,0.939871523677334,0.552711371890522
"2656",0.77242570303676,0.356129469341474,0.882772956758497
"2657",0.0149108457269816,0.0507923077767774,0.0037336749838122
"2658",0.907008311474535,0.90983794010318,0.967552942041757
"2659",0.697704973037274,0.632542077641931,0.753656541449777
"266",0.790239912404077,0.128770256195755,0.901013516643973
"2660",0.0299681189624928,0.069818708587286,0.0108193300120578
"2661",0.354732586927109,0.00296731416923543,0.0158788862429368
"2662",0.0629976373138524,0.254661697948185,0.216382218721787
"2663",0.858628480799748,0.519740929371444,0.194999692562259
"2664",0.725729596763445,0.0274617676360515,0.6505159302585
"2665",0.729899510206462,0.229682729444635,0.208835255861106
"2666",0.574790090835026,0.14319124509567,0.0793488007826991
"2667",0.287589332075125,0.138984446063163,0.138580318905241
"2668",0.690377608859479,0.222258481152865,0.376363673145448
"2669",0.342370792966749,0.58812114626733,0.957802767153471
"267",0.911053895710554,0.134763859600709,0.420554754196768
"2670",0.230492448981924,0.77114672177894,0.702953624214363
"2671",0.840325567720904,0.807193811420055,0.85445587765493
"2672",0.0114066830635193,0.533308737592339,0.0142669140630843
"2673",0.0822963364401802,0.825603694588558,0.497720202116553
"2674",0.850757308412433,0.594225238454624,0.692512023204829
"2675",0.000505145909681293,0.0777531906087461,1.43285734848682e-05
"2676",0.0186492386224412,0.513453173550861,0.00285986264064368
"2677",0.58179546774069,0.10680116042799,0.612772528543687
"2678",0.808552260468587,0.267537352962839,0.846992527054942
"2679",0.543231423340199,0.852776824155198,0.451569454256248
"268",0.00811699413485339,0.668124593175312,0.361276634588343
"2680",0.0607031392181132,0.952674732367919,0.132706847741843
"2681",0.02204951239544,0.37373313706274,0.00804150492478277
"2682",0.039435353538051,0.70496238538013,0.0142061872564522
"2683",0.354859974766832,0.21639277591328,0.278372325326219
"2684",0.497388412486947,0.578205470084499,0.0785985334720006
"2685",0.313563933520086,0.980553642343255,0.21075632271515
"2686",0.125323486802343,0.950095013177719,0.377395788388631
"2687",0.848895032533192,0.900749998060817,0.831592816637337
"2688",0.251166289506732,0.197675953700604,0.363313778626069
"2689",0.506318529802028,0.282319783683361,0.427178450755871
"269",0.695817582207083,0.293740254523257,0.848115744184741
"2690",0.7328886924692,0.550125160799265,0.526393371953501
"2691",0.0568100798893222,0.246295683277082,0.375832696049435
"2692",0.740843015482172,0.476853407690493,0.406592929455648
"2693",0.654875497264924,0.675836552733122,0.437639488150905
"2694",0.19282480478961,0.677405708696317,0.310909232998393
"2695",0.0639113828455686,0.677146502516908,0.213334774272918
"2696",0.296585310509597,0.575950267581906,0.990780540679428
"2697",0.043359880010988,0.65740906688883,0.0560442753576918
"2698",0.869799410189242,0.271293917915607,0.241958519290836
"2699",0.360913521604809,0.259808225127734,0.0691369102084088
"27",0.076296581816888,0.601239123327501,0.275388395261934
"270",0.132883884695304,0.974080313758397,0.176305686849973
"2700",0.422351827302151,0.470234292121462,0.109142156136733
"2701",0.70706018477382,0.758542143173996,0.900627087474609
"2702",0.0981466437252786,0.185383452952921,0.766838220766904
"2703",0.139061402526222,0.233763069280992,0.167451460201289
"2704",0.452737397244968,0.281579496239516,0.651195760958467
"2705",0.898715448862827,0.977151653395962,0.883616321258191
"2706",0.457311393405644,0.380485306750357,0.505323807848334
"2707",0.447012446776698,0.699265590750036,0.967022347962626
"2708",0.572565608579872,0.472243858725214,0.176463250091512
"2709",0.305613177256226,0.951301949831985,0.420318502617846
"271",0.197703565257246,0.180259192782462,0.555752419609755
"2710",0.981615946949941,0.864774581413757,0.791844545505994
"2711",0.648660710331732,0.621021843899223,0.693647504631566
"2712",0.341801301720259,0.840162873542274,0.585770688680001
"2713",0.410843663712444,0.891928676518712,0.276185453615718
"2714",0.0826974743277467,0.0715187764150817,0.0212870000992475
"2715",0.548198040036331,0.405817504589643,0.440679188831379
"2716",0.608289894250285,0.907492257742564,0.954627929322156
"2717",0.467356018859131,0.122560139890476,0.697728159986115
"2718",0.484565613781204,0.812043910617938,0.781913644119248
"2719",0.18622460397096,0.27789743106865,0.089934911086856
"272",0.856132374238716,0.248183113869492,0.50233783442737
"2720",0.0906583849595338,0.0799428491280274,0.840228906457173
"2721",0.358989859350367,0.591946672551084,0.43226035328011
"2722",0.145541127133436,0.0106720654079337,0.694381056871004
"2723",0.0378540510509491,0.380974698327308,0.0190185647506228
"2724",0.588161118320454,0.949003796644873,0.142209123304775
"2725",0.203344530761193,0.37207850036302,0.125637980658429
"2726",0.329744530886022,0.973345587355425,0.184871991993571
"2727",0.167755890624215,0.182602955133419,0.230723559557688
"2728",0.0949397393133822,0.000499948744028906,0.0316189739236728
"2729",0.415966342832096,0.619024873760337,0.641450165733114
"273",0.0416769926316401,0.723026498172102,0.447570420425393
"2730",0.715895276376566,0.602382734843142,0.154937311004302
"2731",0.344913951137699,0.738531293022394,0.551902587670675
"2732",0.881719824031656,0.941448735413676,0.301164261217236
"2734",0.5811419639957,0.215067337888198,0.786366970712914
"2735",0.142704249075702,0.614120662698571,0.645369630432708
"2736",0.0570291226583066,0.932425033617068,0.0623258467063107
"2737",0.51155207992258,0.301146583003446,0.306504936065455
"2738",0.0937444877397579,0.164793905529356,0.264807186239342
"2739",0.804941767148665,0.984913371904673,0.534962587653673
"274",0.00146287424924039,0.0746077525304742,0.000286147150192442
"2740",0.978156972251948,0.947377310140556,0.466782470495532
"2741",0.0140517798394266,0.0666914376528779,0.00593033015631613
"2742",0.0377247331757797,0.0877080022671082,0.00207053934214098
"2743",0.00432410888644237,0.114903388245788,0.316295559099103
"2744",0.444002851039425,0.744269442961883,0.648345788168936
"2745",0.0341529358192001,0.423938958700517,0.096807195420464
"2746",0.970976439747888,0.000767121641470638,0.497708353095168
"2747",0.358772881845431,0.555665862658158,0.100562429654756
"2748",0.508459614217856,0.383430752863006,0.706534909381736
"2749",0.977694063050338,0.472668880144629,0.388475022873752
"275",0.259255510584355,0.388570658447527,0.795471861753428
"2750",0.366839071638795,0.00687620773432985,0.386748909543996
"2751",0.00882859287393696,0.259336248072983,0.776335778587064
"2752",0.410136078406176,0.279063670395908,0.378870157334937
"2753",0.0808388871028935,0.850022038841084,0.495627360672666
"2754",0.0405353881096552,0.41277477321567,0.285123536486316
"2755",0.250655888237731,0.332106584504083,0.969119205227207
"2756",0.667883778012035,0.850572869224651,0.709415945866096
"2757",0.0382088594860929,0.316587501139912,0.331654214626379
"2758",0.100452942959942,0.734941771437379,0.986229978526363
"2759",0.251642015461557,0.250378154889451,0.762361944672181
"276",0.16194358994085,0.954286022992108,0.66731729688721
"2760",0.293397832623342,0.0444161741622924,0.331521013597941
"2761",0.51316619063092,0.0906074001888875,0.405303583284491
"2762",0.446996583384297,0.109440763464773,0.928982083600916
"2763",0.614541556728536,0.670858597964995,0.606786236436617
"2764",0.878602118569001,0.581532151384504,0.349361781543326
"2765",0.170155514798233,0.974192224420733,0.725530632283492
"2766",0.00341327929034513,0.0815844292440861,0.00906437236646876
"2767",0.477067754266543,0.0706891740401712,0.145570700914878
"2768",0.149859676282277,0.547616235523176,0.521532865485605
"2769",0.93993427854311,0.535411964386272,0.695166816848325
"277",0.207267136607559,0.0133943681349794,0.153570621793152
"2770",0.383385841312838,0.740759552916856,0.439108727588974
"2771",0.943277248309101,0.894092077975962,0.586817229437264
"2772",0.256547535709588,0.978564901988014,0.471150875114976
"2773",0.247018676294168,0.69618089868405,0.19810312366014
"2774",0.33857196160557,0.512715482150292,0.220462786116015
"2775",0.514528514358906,0.35076206533312,0.61641719462615
"2776",0.24031157976671,0.188392807034988,0.0683775924852394
"2777",0.124693313840451,0.443581932645529,0.172500264842328
"2778",0.0396478963061283,0.473967206312166,0.394394231064993
"2779",0.159159019570167,0.453160215046895,0.211563039662339
"278",0.524219966029815,0.526632332932825,0.912041759742041
"2780",0.0612039630110295,0.64462855908378,0.992993597778822
"2781",0.728467505925862,0.86330685998056,0.92376336916317
"2782",0.271660443121792,0.924314083767429,0.516220187387594
"2783",0.489320133954384,0.539900774464085,0.265970706343725
"2784",0.840829388143167,0.380783901178168,0.737106747706927
"2785",0.59345744722813,0.737984708313149,0.148122183609417
"2786",0.335834938230391,0.970763555264193,0.795753708830754
"2787",0.499139326475823,0.354906614083351,0.886909203153184
"2788",0.531950812339641,0.806869162909117,0.514448749757945
"2789",0.626698287106329,0.914979872300082,0.412304071582872
"279",0.00502580013878054,0.870842121080415,0.466901094011014
"2790",0.924280542231702,0.860749858114894,0.839796327055883
"2791",0.901150772640299,0.723652123351255,0.494646528703606
"2792",0.207606915116289,0.19248850801651,0.05496151369721
"2793",0.0781767049076584,0.459711998097336,0.00507676108254104
"2794",0.910723216150877,0.529669272429795,0.883007503561769
"2795",0.0854000680750675,0.0861271622260419,0.0126630807533436
"2796",0.800730521378872,0.0039595972318872,0.109786606425966
"2797",0.060879271062258,0.720142178537613,0.94734007754248
"2798",0.442122682439551,0.050251182309864,0.559555931683738
"2799",0.461679858801527,0.151271690217143,0.162527213419797
"28",0.574797061379584,0.16715645591991,0.635280610003712
"280",0.545325563416064,0.824426508024104,0.60475876719847
"2800",0.0244921621650801,0.158646143182645,0.749029267012749
"2801",0.373904483734691,0.686026056852797,0.609463092091635
"2803",0.287022561072947,0.00211759979049977,0.191194293295821
"2804",0.483902790785773,0.915952745937596,0.943105768722234
"2805",0.968607098533019,0.369158303081477,0.95430599387381
"2806",0.0140476257474118,0.396513109302609,0.532555760919092
"2807",0.79607226535788,0.76655763923328,0.879360823963837
"2808",0.0449283332680058,0.243828532835525,0.309583184260231
"2809",0.0959887617237112,0.00653620570297807,0.155929596535418
"281",0.0406121366416248,0.510614390735277,0.0348178894152906
"2810",0.608666358706828,0.198138672972667,0.506217908728063
"2811",0.161431263099629,0.950927551521421,0.31579628894311
"2812",0.411837027099255,0.593994897468265,0.324676434509774
"2813",0.909591866443367,0.0698126772257975,0.73414924477952
"2814",0.818346969265885,0.593371236155711,0.778986079761162
"2815",0.885162063925668,0.429135670683255,0.333829702541366
"2816",0.212717087237038,0.297498667244661,0.47979536152846
"2817",0.578945045244366,0.510615188725481,0.709038262498573
"2818",0.673637348912016,0.511045147734727,0.963206011191725
"2819",0.197448973901601,0.365156264064864,0.521556754138451
"282",0.509037173070542,0.575184267951343,0.554478731430507
"2820",0.328990523340521,0.299023870766115,0.270676835212542
"2821",0.0745536136067998,0.764977327012277,0.163616577990779
"2822",0.0603939264022489,0.826760979457866,0.0424553918498852
"2823",0.438359451158314,0.420262559517277,0.562097939589908
"2824",0.16074417514785,0.656729233018911,0.432278108388508
"2825",0.793855801326874,0.791533975336443,0.255224390287936
"2826",0.992823174134254,0.830817945380103,0.710830221618126
"2827",0.0319478489445996,0.358014469010388,0.278202016794709
"2828",0.00178061793729271,0.00331833305028418,0.0729286633899773
"2829",0.0595081285831231,0.58575269796068,0.463922158166666
"283",0.722990011976586,0.644490611972592,0.995525203791492
"2830",0.0317508118462463,0.675660322972843,0.435066867330087
"2831",0.0140936393273701,0.399558920209331,0.0536678608903974
"2832",0.0506814890879123,0.51019999546382,0.0780895650238933
"2833",0.0096243848581316,0.444734570473328,0.00962983373351496
"2834",0.147744891180236,0.483856806937568,0.0189554811817112
"2835",0.354370970503278,0.629646653909107,0.0897106495687612
"2836",0.495185793374327,0.226497482632889,0.13583499877671
"2837",0.740838235912013,0.334199374856206,0.589693563593168
"2838",0.97491991555723,0.806567858595368,0.940095846257113
"2839",0.373828026813644,0.543831316611904,0.343970775316028
"284",0.112358890344891,0.441630979864639,0.171389545236993
"2840",0.0177907762542863,0.522628218117302,0.181427974675172
"2841",0.732131374820981,0.312840841926692,0.955501324037668
"2842",0.18833445984574,0.40725573095632,0.00285790921908277
"2843",0.494360091536559,0.312052003722713,0.973610180341564
"2844",0.736014303140718,0.72732625810502,0.612055298020919
"2845",0.64253265635933,0.501888541534291,0.202076236614886
"2846",0.298123831618378,0.0406472126347896,0.0150872366175655
"2847",0.0602549166734091,0.117917123953357,0.310280508466467
"2848",0.159263022171874,0.634761251526179,0.830331427538144
"2849",0.326246491825514,0.219000467149516,0.225118160108252
"285",0.166219328296849,0.0619895308515786,0.0793581327377227
"2850",0.339519943654904,0.965169781356643,0.388725259563366
"2851",0.0383558698939936,0.248622684572382,0.0501392623043118
"2852",0.987910542157758,0.103370792820745,0.499131933543205
"2853",0.866583835413212,0.363966858271376,0.0963517918802059
"2854",0.83594172274505,0.120016743259362,0.185223408798432
"2855",0.222179408887647,0.676822843297607,0.0956180277248481
"2856",0.403751182135181,0.699649837528216,0.0987029934098001
"2857",0.387926857611685,0.0208530549605619,0.722649826163553
"2858",0.4721288351839,0.724451497063929,0.24028748513198
"2859",0.0371097764994261,0.528338314376879,0.759006996093311
"286",0.40074024835505,0.0199042201621908,0.0950016782026658
"2860",0.912711345883839,0.777774283639082,0.804677849160774
"2861",0.5914142614591,0.623542098972047,0.407325571167086
"2862",0.00744929871067663,0.981950394042961,0.153171212234367
"2863",0.0387055359171708,0.741008726206423,0.0140093161801164
"2864",0.0152617004552422,0.234745049668415,0.107224422136984
"2865",0.383503336386923,0.439227382812529,0.331975206832492
"2866",0.67589752982835,0.441275423428092,0.505483044667324
"2867",0.15371477728066,0.717145596897373,0.40864372968785
"2868",0.712986549153079,0.370973042307651,0.00475158010804668
"2869",0.723251607805226,0.956169378038346,0.592029663239307
"287",0.828278193053008,0.720093470909457,0.478748174313843
"2870",0.169375774616614,0.335510579370835,0.120336995740601
"2871",0.00118276277426596,0.247358690970455,0.532134227230826
"2872",0.567267917005556,0.355378622617035,0.600540175200397
"2873",0.282663395105912,0.440291862946865,0.429723965370931
"2874",0.337276991738548,0.666437813426029,0.430908602329233
"2875",0.935492587005656,0.697607057418318,0.903025782568746
"2876",0.153682478356598,0.814156949579765,0.603655033325141
"2877",0.0365437839405682,0.175305027284727,0.0400998878670865
"2878",0.672516268222653,0.869610801120947,0.809564826632107
"2879",0.2987812399503,0.118205157686832,0.0703838399252194
"288",0.552189689084796,0.911848475201219,0.752547916200823
"2880",0.379827300457726,0.127292743920126,0.345491163760984
"2881",0.53168627767067,0.912112719927476,0.38907187160157
"2882",0.0289713880013938,0.16326443333391,0.0535358848325293
"2883",0.810288418122928,0.377328071907868,0.752490146801109
"2884",0.999521297002221,0.504239935648657,0.104628046902493
"2885",0.628366807376805,0.161393668523335,0.947095460240365
"2886",0.487313674264529,0.436040201415933,0.804618135222775
"2887",0.352176309791161,0.573953681275687,0.904544940590054
"2888",0.832512481187942,0.950083885456284,0.819930892825074
"2889",0.35199054351804,0.475565412527411,0.821731642444581
"289",0.970050012838529,0.962943157628133,0.850732298877497
"2890",0.706646384167016,0.496646649549822,0.58988900163318
"2891",0.563690764342076,0.928634784284125,0.874931425367554
"2892",0.563270290296233,0.174089202871681,0.823428363983884
"2893",0.701082809336574,0.443999775936768,0.205295167248929
"2894",0.50658513963006,0.247108689502715,0.929882308095614
"2895",0.0487857508495195,0.336229521158181,0.0175671867007931
"2896",0.13217124676403,0.659518859151609,0.156193979662459
"2897",0.231157711158571,0.373670672070348,0.524760916274049
"2898",0.843486375991057,0.246756676360854,0.0798437493703257
"2899",0.00718722750699183,0.613835697009823,0.621068870121042
"29",0.0956460296481897,0.642240717388455,0.412206346801476
"290",0.606561825125516,0.277207204847954,0.861013636363052
"2900",0.34658376875791,0.973956321130201,0.403554893114346
"2901",0.794254695568232,0.127987608016098,0.388107281831447
"2902",0.515888128356983,0.996057827403996,0.658642630822321
"2903",0.165290648797238,0.0253213937456012,0.989490903650638
"2904",0.44163423041926,0.171333116788111,0.423224823681916
"2905",0.980405411979621,0.555902175100233,0.0997118598335336
"2906",0.000587084882452017,0.495244966891625,0.869350432306385
"2907",0.344962222862637,0.310560766764267,0.0363821368344328
"2908",0.0514787581198958,0.970702836351564,0.977182133578917
"2909",0.580738105663614,0.453457218256107,0.239923495054206
"291",0.0501510534703344,0.439887626415446,0.0988601825852673
"2910",0.709023122870397,0.302336174732167,0.938885369493229
"2911",0.232401594414231,0.437605736746027,0.187161348246441
"2912",0.250677392127823,0.435109115148445,0.210868618608544
"2913",0.462113346856507,0.968838037835186,0.921404759498063
"2914",0.961092080581095,0.893236447455532,0.484692542189282
"2915",0.184000400205548,0.196204825830588,0.199767908988409
"2916",0.0606291465426109,0.0714128886268641,0.0415930705634264
"2917",0.725815398412851,0.0703534504937363,0.0760409479654222
"2918",0.631521140124678,0.110222476603169,0.75608591235607
"2919",0.114649547305636,0.742110056706726,0.087886536533861
"292",0.0139644019433879,0.0695005858877773,0.00278710129223097
"2920",0.219478763160971,0.0188621676431195,0.0590756572274602
"2921",0.0460764008585061,0.033722651933867,0.0574282766275024
"2922",0.757738690442339,0.0411323747031554,0.1423216891573
"2923",0.328151298601163,0.0931711966879515,0.0320451095598375
"2924",0.206638396334294,0.79505245487102,0.023751592945956
"2925",0.269263344363619,0.363183914390416,0.0927436688119224
"2926",0.0738986169004262,0.95987122834812,0.0729192142083686
"2927",0.21175940104563,0.820297899080031,0.375835543402282
"2928",0.365806357776217,0.125446279676051,0.00106326446662265
"293",0.816815790743738,0.579378212740843,0.363512037155735
"2930",0.0485548331295545,0.132758316404093,0.164777537427308
"2931",0.0378502124336826,0.0144046055312999,0.036111748964688
"2932",0.287261277526008,0.917393118380119,0.424542447477564
"2933",0.00140911290459984,0.0793457267199415,0.42865154093964
"2934",0.00705667001848622,0.270357301165947,0.311016597613021
"2935",0.397281636588451,0.116084520612038,0.983462797841516
"2936",0.112765087587356,0.76586885325887,0.433105894105492
"2937",0.248043187476348,0.606344919809607,0.983619247192989
"2938",0.325459523441028,0.826908273290199,0.34156428183323
"2939",0.0426184857658011,0.858702775818707,0.841208043094474
"294",0.658879457048293,0.649813303762429,0.851655770666996
"2940",0.951311665101317,0.184680774900094,0.53719869273393
"2941",0.531289732353849,0.727387750410637,0.917521267919653
"2942",0.556138876018221,0.639540789398084,0.534832052577908
"2943",0.918525160809042,0.153094475797603,0.476265419998942
"2944",0.26022209462971,0.0510282818800431,0.0144226414426633
"2945",0.0157569110503523,0.772213884620371,0.180691624632799
"2946",0.91892088007101,0.0790449170785568,0.0137926114248843
"2947",0.405146605078577,0.0235045090793252,0.737269055586029
"2948",0.553978240458549,0.222992783036559,0.916877422518121
"2949",0.27653319006078,0.946122988803514,0.371103533883769
"295",0.723224147852542,0.690782097316956,0.296177884798883
"2950",0.335269375774242,0.947335979588582,0.350889778969503
"2951",0.368302753580748,0.572860824195045,0.32440977218223
"2952",0.934050735412033,0.512533184603412,0.68784570705823
"2953",0.875077102521379,0.810868794830303,0.856248216548873
"2954",0.717985280038721,0.726577233332805,0.706320163398775
"2955",0.597980932080988,0.687292985229574,0.642344625753954
"2956",0.180133503502098,0.465758196692661,0.880923210341505
"2957",0.00678197913660675,0.22731126419094,0.017457152399199
"2958",0.420224624530528,0.300918730697515,0.289588018116063
"2959",0.014662533995115,0.00169570108086898,0.000266739535261808
"296",0.945103009248231,0.939871834337548,0.552713428100592
"2960",0.668975778654106,0.788875878117376,0.220502622732682
"2961",0.819264982158434,0.656400111631632,0.590481196031621
"2962",0.953948140982422,0.890603290637861,0.763635509468433
"2963",0.783923950261714,0.301097823064639,0.408158872450062
"2964",0.455965649902211,0.573682286737152,0.955192017929763
"2965",0.201396041643319,0.617661387609452,0.132126027683446
"2966",0.0212843647854021,0.508736140156882,0.844258813274189
"2967",0.264063138248461,0.00878553580342597,0.117197035344399
"2968",0.300224384917677,0.217968561997504,0.0586855858345018
"2969",0.0808584006991209,0.145137130141598,0.751021125423724
"297",0.772430957622144,0.356140883052229,0.882775721971788
"2970",0.880213095960455,0.0190389030183539,0.296423075162461
"2971",0.444288073369705,0.954715508153529,0.996695173205319
"2972",0.172118338062247,0.313468563751238,0.171114732667283
"2973",0.821579309887944,0.98557981605448,0.964231840998983
"2974",0.465038750325911,0.959041359501348,0.905181025588708
"2976",0.512257832329406,0.631023866672645,0.463633778014541
"2977",0.0522734033203813,0.148199229134072,0.00289882279671128
"2978",0.717575255763105,0.948526734867476,0.873077248359364
"2979",0.698649534574379,0.254445254942989,0.0954736084761691
"298",0.014864714885741,0.050685789524457,0.00371780205544726
"2980",0.982426851787365,0.221206819779051,0.613841452018938
"2981",0.0262096835101583,0.833045377155727,0.460900567906629
"2982",0.555351509404016,0.684781839393006,0.248904053838706
"2983",0.00598576757789416,0.997069298240327,0.738768564275422
"2984",0.960349778754127,0.994231378184731,0.970568408239752
"2986",0.751122289433647,0.782583613366798,0.878991400913164
"2987",0.0773726274378444,0.467809249583386,0.057225434472119
"2988",0.121049342632205,0.486109341226817,0.320592677104647
"2989",0.672825602695254,0.0318995136019481,0.0536304314527547
"299",0.907010039058998,0.909839626506857,0.96755354990921
"2990",0.498715229547209,0.302029279779503,0.943215213745763
"2991",0.883601263710363,0.777320710757345,0.0984038913689926
"2992",0.0966503806394618,0.336968579768698,0.669014586402874
"2993",0.765871959602454,0.654243880358282,0.854297654276787
"2994",0.746089237555555,0.123340783075767,0.406023165787525
"2995",0.00345024527958802,0.544477899531577,0.0466998664493294
"2996",0.0648886394753282,0.772189718148955,0.119193088614081
"2997",0.0467202687038194,0.811954461154974,0.62128505879273
"2998",0.00211229197560136,0.0660941414251367,0.139894106147909
"2999",0.733468770875059,0.439294241528701,0.630344324881441
"3",0.10154269730235,0.370616402542198,0.375686647209454
"30",0.0108389846719004,0.872950929812995,0.0412867589318386
"300",0.697722002774982,0.632562247897956,0.753670674413574
"3000",0.203758428223271,0.00758855852693962,0.00312572272309601
"3001",0.825703451479164,0.688592913357114,0.703682935622925
"3004",0.0919643025724989,0.858004776577893,0.104485960347768
"3005",0.050077361482839,0.90009650853851,0.220398438815967
"3006",0.0186118363272049,0.544740025935504,0.0722167675388099
"3007",0.937652853177549,0.201462437643316,0.959442088419675
"3008",0.0537744722501308,0.991488442148736,0.00906685095372386
"301",0.0299689350504284,0.0698200977959453,0.0108197228072317
"3010",0.575606381316177,0.0937557840595735,0.552762182426447
"3011",0.895818273847173,0.325207469546261,0.522086252735414
"3012",0.0252193998418739,0.94020170607558,0.637353768890137
"3013",0.00301140420338604,0.383699508450274,0.29290250637912
"3014",0.00328340750360506,0.810443107742535,0.198481960668685
"3015",0.50338805985734,0.0905926014152132,0.978595655955212
"3016",0.302677412396352,0.92942684222909,0.77909004248861
"3017",0.0929051687506731,0.587706873252822,0.0240901091463795
"3018",0.651844007428423,0.244848664356922,0.577243334981907
"3019",0.0328470541024371,0.267707278948222,0.848138160136293
"302",0.354729669518574,0.00296713974048357,0.0158782484884779
"3020",0.0441595451988077,0.0352804522238441,0.000308205872008594
"3021",0.317456973137606,0.111817532849886,0.0287384246979358
"3022",0.50764780100869,0.690326752811964,0.734148250803675
"3023",0.76554063395264,0.585037260838304,0.433528130302806
"3025",0.0059432364977029,0.109245410585366,0.211836364517925
"3026",0.426569182521776,0.663181011984066,0.452459922420282
"3027",0.647655410456901,0.611511332437863,0.299451497567371
"3028",0.277241420807755,0.129293733842262,0.670427848399011
"3029",0.655596111431598,0.111990225987037,0.152167785926651
"303",0.0630028109422253,0.254671020140189,0.216391234107174
"3030",0.613784886964851,0.551218208925372,0.924842547566498
"3031",0.897203599884487,0.0340813338855714,0.801636939014598
"3032",0.535627600580328,0.720684512254037,0.18264102718338
"3033",0.982099378754316,0.704420472686894,0.901226710990901
"3034",0.859288849221183,0.95413997950819,0.9023127595708
"3035",0.126969005493101,0.20148888867537,0.956945352355178
"3036",0.658419488000881,0.881178800739352,0.455778882565987
"3037",0.13393426934725,0.471291629091642,0.154085202791833
"3038",0.0113110574063412,0.531391104541538,0.291568624359463
"3039",0.856034170301841,0.434458286789067,0.553903558105991
"304",0.858615274382123,0.519701361016344,0.194957271250803
"3040",0.0109913650699896,0.197240795539862,0.000522935672657193
"3041",0.219338704903388,0.269892070491548,0.864722500933322
"3042",0.0880200459471075,0.229087842742034,0.606585656208282
"3043",0.0082190592260814,0.743294936951177,0.0702958644393498
"3044",0.931808661793483,0.865455263388832,0.116463662637382
